image_url,faces
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/kidbicycle.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/tomato.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Car accident 4.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/storm3.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Satellite 1.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/sunflowerseeds.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/tomato.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/industry4.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/creminimushroom.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/glasshouse melon.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/patiochair.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/kiwi01a.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Landscapes_038_h.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/nectarine_pixabay.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/BM07_HC.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/thread03a.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/ball.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/pecans_pixabay.webp (510×340) - Work - Microsoft​ Edge 9_30_2021 5_13_51 PM.png,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/AF01_HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/kiwi01a.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/india_temple.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/colorG09 (3).bmp,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/deodorant02a.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/hurricane7.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/measuringcup01.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/rotorua_newzealand_2.png,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/cape_of_good_hope.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/EM0308.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/CFD-WM-037-033-HC.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/pepper06c.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/CFD-WM-015-009-HC.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/yellowbellpepper_pixabay.png,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/HF07_HC.bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/tangelo orange.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/acornsquash1_pixabay.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/abandoned1.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/tangelo orange.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/WF14_HC.bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/blackberry.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/colorG07 (2).bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Sidewalk 4.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Landscapes_077_v.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/CFD-WF-035-027-HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/gutteranddrainpipe.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/EM0312.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/yellowbellpepper_pixabay.png,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/qtip.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/BM05_HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/colorG09 (3).bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/CFD-WM-012-005-HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Wedding 12.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/hotpepper_pixabay.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/thumbtack02a.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/AM06_HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/storm2.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/HF09_HO.bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/deckofplayingcards02b.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Landscapes_087_h.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/CFD-WF-016-003-HO.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/sunflowerseeds.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Landscapes_161_h.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/artichoke.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Landscapes_118_v.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/WF11_HC.bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/colorG07 (2).bmp,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Landscapes_153_h.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Graveyard 1.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/postitnote.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/pepper06c.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Shark 3.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/Fire 9.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/webcam.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/39472.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/Landscapes_127_h.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/AF08_HC.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_positive_places/baslatic_prisms_1.png,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/creminimushroom.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/glasshouse melon.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/machete.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/dump7.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/bolt01a.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/tablesaw.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/dump4.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_happy_faces/WF13_HO.bmp,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/pecans_pixabay.webp (510×340) - Work - Microsoft​ Edge 9_30_2021 5_13_51 PM.png,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_negative_places/War 5.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_angry_faces/nectarine_pixabay.jpg,1
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/hotpepper_pixabay.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_fruits_vegetables/blackberry.jpg,0
https://raw.githubusercontent.com/zacharybretton/stimuli_toberated/main/resized_household_items/airconditioner.jpg,0
